suite,family,direction,method,case_id,h100_status,h100_parameters,h100_samples,h100_cycle_median,b200_status,b200_parameters,b200_samples,b200_cycle_median,ventus_status,ventus_parameters,ventus_samples,ventus_cycle,notes
feature,tile,s2g,tma,tile_16x16,passed,bytes=1024;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,6,88,passed,bytes=1024;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,6,119,passed,bytes=1024;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,1,120,exact numeric parameters
feature,tile,g2s,cooperative128,tile_32x16,passed,bytes=2048;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,6,161,passed,bytes=2048;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,6,157,not_in_ventus_list,,0,,CUDA cooperative reference; no Ventus list analog
feature,tile,g2s,cooperative32,tile_32x16,passed,bytes=2048;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,6,287,passed,bytes=2048;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,6,233,not_in_ventus_list,,0,,CUDA cooperative reference; no Ventus list analog
feature,tile,g2s,tma,tile_32x16,passed,bytes=2048;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,6,462,passed,bytes=2048;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,6,461.500,passed,bytes=2048;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,1,173,exact numeric parameters
feature,tile,roundtrip,cooperative128,tile_32x16,passed,bytes=2048;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,6,341,passed,bytes=2048;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,6,336,not_in_ventus_list,,0,,CUDA cooperative reference; no Ventus list analog
feature,tile,roundtrip,cooperative32,tile_32x16,passed,bytes=2048;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,6,533,passed,bytes=2048;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,6,581,not_in_ventus_list,,0,,CUDA cooperative reference; no Ventus list analog
feature,tile,roundtrip,tma,tile_32x16,passed,bytes=2048;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,6,611,passed,bytes=2048;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,6,626,passed,bytes=2048;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,1,315,exact numeric parameters
feature,tile,s2g,cooperative128,tile_32x16,passed,bytes=2048;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,6,236,passed,bytes=2048;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,6,151,not_in_ventus_list,,0,,CUDA cooperative reference; no Ventus list analog
feature,tile,s2g,cooperative32,tile_32x16,passed,bytes=2048;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,6,363,passed,bytes=2048;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,6,229,not_in_ventus_list,,0,,CUDA cooperative reference; no Ventus list analog
feature,tile,s2g,tma,tile_32x16,passed,bytes=2048;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,6,120,passed,bytes=2048;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,6,151,passed,bytes=2048;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,1,159,exact numeric parameters
feature,tile,g2s,cooperative128,tile_32x32,passed,bytes=4096;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,6,210,passed,bytes=4096;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,6,206,not_in_ventus_list,,0,,CUDA cooperative reference; no Ventus list analog
feature,tile,g2s,cooperative32,tile_32x32,passed,bytes=4096;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,6,344,passed,bytes=4096;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,6,352,not_in_ventus_list,,0,,CUDA cooperative reference; no Ventus list analog
feature,tile,g2s,tma,tile_32x32,passed,bytes=4096;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,6,460,passed,bytes=4096;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,6,461,passed,bytes=4096;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,1,229,exact numeric parameters
feature,tile,roundtrip,cooperative128,tile_32x32,passed,bytes=4096;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,6,444,passed,bytes=4096;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,6,459,not_in_ventus_list,,0,,CUDA cooperative reference; no Ventus list analog
feature,tile,roundtrip,cooperative32,tile_32x32,passed,bytes=4096;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,6,716,passed,bytes=4096;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,6,748,not_in_ventus_list,,0,,CUDA cooperative reference; no Ventus list analog
feature,tile,roundtrip,tma,tile_32x32,passed,bytes=4096;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,6,678.500,passed,bytes=4096;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,6,692,passed,bytes=4096;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,1,414,exact numeric parameters
feature,tile,s2g,cooperative128,tile_32x32,passed,bytes=4096;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,6,295,passed,bytes=4096;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,6,203,not_in_ventus_list,,0,,CUDA cooperative reference; no Ventus list analog
feature,tile,s2g,cooperative32,tile_32x32,passed,bytes=4096;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,6,480,passed,bytes=4096;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,6,352,not_in_ventus_list,,0,,CUDA cooperative reference; no Ventus list analog
feature,tile,s2g,tma,tile_32x32,passed,bytes=4096;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,6,186,passed,bytes=4096;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,6,217,passed,bytes=4096;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,1,202,exact numeric parameters
feature,tile,g2s,cooperative128,tile_64x32,passed,bytes=8192;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,6,316,passed,bytes=8192;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,6,257,not_in_ventus_list,,0,,CUDA cooperative reference; no Ventus list analog
feature,tile,g2s,cooperative32,tile_64x32,passed,bytes=8192;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,6,517,passed,bytes=8192;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,6,590,not_in_ventus_list,,0,,CUDA cooperative reference; no Ventus list analog
feature,tile,g2s,tma,tile_64x32,passed,bytes=8192;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,6,608,passed,bytes=8192;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,6,609,passed,bytes=8192;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,1,341,exact numeric parameters
feature,tile,roundtrip,cooperative128,tile_64x32,passed,bytes=8192;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,6,636,passed,bytes=8192;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,6,670,not_in_ventus_list,,0,,CUDA cooperative reference; no Ventus list analog
feature,tile,roundtrip,cooperative32,tile_64x32,passed,bytes=8192;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,6,1015,passed,bytes=8192;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,6,1191,not_in_ventus_list,,0,,CUDA cooperative reference; no Ventus list analog
feature,tile,roundtrip,tma,tile_64x32,passed,bytes=8192;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,6,805.500,passed,bytes=8192;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,6,820,passed,bytes=8192;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,1,639,exact numeric parameters
feature,tile,s2g,cooperative128,tile_64x32,passed,bytes=8192;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,6,410,passed,bytes=8192;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,6,281,not_in_ventus_list,,0,,CUDA cooperative reference; no Ventus list analog
feature,tile,s2g,cooperative32,tile_64x32,passed,bytes=8192;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,6,606,passed,bytes=8192;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,6,598,not_in_ventus_list,,0,,CUDA cooperative reference; no Ventus list analog
feature,tile,s2g,tma,tile_64x32,passed,bytes=8192;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,6,314,passed,bytes=8192;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,6,345,passed,bytes=8192;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,1,315,exact numeric parameters
feature,tile,g2s,cooperative128,tile_64x64,passed,bytes=16384;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,6,461,passed,bytes=16384;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,6,399,not_in_ventus_list,,0,,CUDA cooperative reference; no Ventus list analog
feature,tile,g2s,cooperative32,tile_64x64,passed,bytes=16384;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,6,836,passed,bytes=16384;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,6,1066,not_in_ventus_list,,0,,CUDA cooperative reference; no Ventus list analog
feature,tile,g2s,tma,tile_64x64,passed,bytes=16384;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,6,608,passed,bytes=16384;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,6,609,passed,bytes=16384;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,1,565,exact numeric parameters
feature,tile,roundtrip,cooperative128,tile_64x64,passed,bytes=16384;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,6,981,passed,bytes=16384;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,6,1977.500,not_in_ventus_list,,0,,CUDA cooperative reference; no Ventus list analog
feature,tile,roundtrip,cooperative32,tile_64x64,passed,bytes=16384;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,6,3656,passed,bytes=16384;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,6,6194.500,not_in_ventus_list,,0,,CUDA cooperative reference; no Ventus list analog
feature,tile,roundtrip,tma,tile_64x64,passed,bytes=16384;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,6,1209,passed,bytes=16384;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,6,1224,passed,bytes=16384;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,1,1071,exact numeric parameters
feature,tile,s2g,cooperative128,tile_64x64,passed,bytes=16384;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,6,651,passed,bytes=16384;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,6,409,not_in_ventus_list,,0,,CUDA cooperative reference; no Ventus list analog
feature,tile,s2g,cooperative32,tile_64x64,passed,bytes=16384;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,6,917,passed,bytes=16384;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,6,1090,not_in_ventus_list,,0,,CUDA cooperative reference; no Ventus list analog
feature,tile,s2g,tma,tile_64x64,passed,bytes=16384;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,6,570,passed,bytes=16384;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,6,601,passed,bytes=16384;rank=2;layout=contiguous;outstanding=1;ctas=1;batch=0,1,523,exact numeric parameters
uarch,descriptor,g2s,tma,maps_1024_pf0,passed,bytes=4096;outstanding=1;maps=1024;prefetch=0,18,703,passed,bytes=4096;outstanding=1;maps=1024;prefetch=0,18,687,short_timeout,bytes=4096;outstanding=1;maps=1024;prefetch=0,0,,exact numeric parameters
uarch,descriptor,g2s,tma,maps_1024_pf1,passed,bytes=4096;outstanding=1;maps=1024;prefetch=1,18,705.500,passed,bytes=4096;outstanding=1;maps=1024;prefetch=1,18,690.500,short_timeout,bytes=4096;outstanding=1;maps=1024;prefetch=1,0,,exact numeric parameters
uarch,descriptor,g2s,tma,maps_16_pf0,passed,bytes=4096;outstanding=1;maps=16;prefetch=0,18,851,passed,bytes=4096;outstanding=1;maps=16;prefetch=0,18,687,passed,bytes=4096;outstanding=1;maps=16;prefetch=0,1,236,exact numeric parameters
uarch,descriptor,g2s,tma,maps_16_pf1,passed,bytes=4096;outstanding=1;maps=16;prefetch=1,18,851,passed,bytes=4096;outstanding=1;maps=16;prefetch=1,18,687,passed,bytes=4096;outstanding=1;maps=16;prefetch=1,1,222,exact numeric parameters
uarch,descriptor,g2s,tma,maps_1_pf0,passed,bytes=4096;outstanding=1;maps=1;prefetch=0,18,703,passed,bytes=4096;outstanding=1;maps=1;prefetch=0,18,687,passed,bytes=4096;outstanding=1;maps=1;prefetch=0,1,236,exact numeric parameters
uarch,descriptor,g2s,tma,maps_1_pf1,passed,bytes=4096;outstanding=1;maps=1;prefetch=1,18,703,passed,bytes=4096;outstanding=1;maps=1;prefetch=1,18,687,passed,bytes=4096;outstanding=1;maps=1;prefetch=1,1,222,exact numeric parameters
uarch,descriptor,g2s,tma,maps_256_pf0,passed,bytes=4096;outstanding=1;maps=256;prefetch=0,18,703,passed,bytes=4096;outstanding=1;maps=256;prefetch=0,18,1131,passed,bytes=4096;outstanding=1;maps=256;prefetch=0,1,236,exact numeric parameters
uarch,descriptor,g2s,tma,maps_256_pf1,passed,bytes=4096;outstanding=1;maps=256;prefetch=1,18,703,passed,bytes=4096;outstanding=1;maps=256;prefetch=1,18,983,passed,bytes=4096;outstanding=1;maps=256;prefetch=1,1,222,exact numeric parameters
uarch,descriptor,g2s,tma,maps_4_pf0,passed,bytes=4096;outstanding=1;maps=4;prefetch=0,18,703,passed,bytes=4096;outstanding=1;maps=4;prefetch=0,18,687,passed,bytes=4096;outstanding=1;maps=4;prefetch=0,1,236,exact numeric parameters
uarch,descriptor,g2s,tma,maps_4_pf1,passed,bytes=4096;outstanding=1;maps=4;prefetch=1,18,703,passed,bytes=4096;outstanding=1;maps=4;prefetch=1,18,687,passed,bytes=4096;outstanding=1;maps=4;prefetch=1,1,222,exact numeric parameters
uarch,descriptor,g2s,tma,maps_64_pf0,passed,bytes=4096;outstanding=1;maps=64;prefetch=0,18,851,passed,bytes=4096;outstanding=1;maps=64;prefetch=0,18,1131,passed,bytes=4096;outstanding=1;maps=64;prefetch=0,1,236,exact numeric parameters
uarch,descriptor,g2s,tma,maps_64_pf1,passed,bytes=4096;outstanding=1;maps=64;prefetch=1,18,851,passed,bytes=4096;outstanding=1;maps=64;prefetch=1,18,983,passed,bytes=4096;outstanding=1;maps=64;prefetch=1,1,222,exact numeric parameters
uarch,outstanding,g2s,tma,outstanding_1,passed,bytes=4096;outstanding=1;maps=1;prefetch=0,18,899.500,passed,bytes=4096;outstanding=1;maps=1;prefetch=0,18,916,passed,bytes=4096;outstanding=1;maps=1;prefetch=0,1,260,exact numeric parameters
uarch,outstanding,g2s,tma,outstanding_2,passed,bytes=4096;outstanding=2;maps=1;prefetch=0,18,891,passed,bytes=4096;outstanding=2;maps=1;prefetch=0,18,1049,short_timeout,bytes=4096;outstanding=2;maps=1;prefetch=0,0,,exact numeric parameters
uarch,outstanding,g2s,tma,outstanding_4,passed,bytes=4096;outstanding=4;maps=1;prefetch=0,18,1183,passed,bytes=4096;outstanding=4;maps=1;prefetch=0,18,1199,short_timeout,bytes=4096;outstanding=4;maps=1;prefetch=0,0,,exact numeric parameters
uarch,outstanding,g2s,tma,outstanding_8,passed,bytes=4096;outstanding=8;maps=1;prefetch=0,18,1465,passed,bytes=4096;outstanding=8;maps=1;prefetch=0,18,1621,short_timeout,bytes=4096;outstanding=8;maps=1;prefetch=0,0,,exact numeric parameters
contention,bulk,g2s_only,,bulk:g2s_only:128:1:spread,not_run,,0,,not_run,,0,,passed,bulk:g2s_only:128:1:spread,1,,"Ventus-only stress case; timeout is wall-clock classification, not a device cycle"
contention,bulk,g2s_only,,bulk:g2s_only:128:4:spread,not_run,,0,,not_run,,0,,passed,bulk:g2s_only:128:4:spread,1,,"Ventus-only stress case; timeout is wall-clock classification, not a device cycle"
contention,bulk,g2s_only,,bulk:g2s_only:4096:1:spread,not_run,,0,,not_run,,0,,short_timeout,bulk:g2s_only:4096:1:spread,0,,"Ventus-only stress case; timeout is wall-clock classification, not a device cycle"
contention,bulk,g2s_only,,bulk:g2s_only:4096:4:spread,not_run,,0,,not_run,,0,,short_timeout,bulk:g2s_only:4096:4:spread,0,,"Ventus-only stress case; timeout is wall-clock classification, not a device cycle"
contention,bulk,g2s_only,,bulk:g2s_only:16384:1:spread,not_run,,0,,not_run,,0,,short_timeout,bulk:g2s_only:16384:1:spread,0,,"Ventus-only stress case; timeout is wall-clock classification, not a device cycle"
contention,bulk,g2s_only,,bulk:g2s_only:16384:4:spread,not_run,,0,,not_run,,0,,short_timeout,bulk:g2s_only:16384:4:spread,0,,"Ventus-only stress case; timeout is wall-clock classification, not a device cycle"
contention,bulk,s2g_only,,bulk:s2g_only:128:1:spread,not_run,,0,,not_run,,0,,passed,bulk:s2g_only:128:1:spread,1,,"Ventus-only stress case; timeout is wall-clock classification, not a device cycle"
contention,bulk,s2g_only,,bulk:s2g_only:128:4:spread,not_run,,0,,not_run,,0,,passed,bulk:s2g_only:128:4:spread,1,,"Ventus-only stress case; timeout is wall-clock classification, not a device cycle"
contention,bulk,s2g_only,,bulk:s2g_only:4096:1:spread,not_run,,0,,not_run,,0,,passed,bulk:s2g_only:4096:1:spread,1,,"Ventus-only stress case; timeout is wall-clock classification, not a device cycle"
contention,bulk,s2g_only,,bulk:s2g_only:4096:4:spread,not_run,,0,,not_run,,0,,passed,bulk:s2g_only:4096:4:spread,1,,"Ventus-only stress case; timeout is wall-clock classification, not a device cycle"
contention,bulk,s2g_only,,bulk:s2g_only:16384:1:spread,not_run,,0,,not_run,,0,,short_timeout,bulk:s2g_only:16384:1:spread,0,,"Ventus-only stress case; timeout is wall-clock classification, not a device cycle"
contention,bulk,s2g_only,,bulk:s2g_only:16384:4:spread,not_run,,0,,not_run,,0,,short_timeout,bulk:s2g_only:16384:4:spread,0,,"Ventus-only stress case; timeout is wall-clock classification, not a device cycle"
contention,tensor,g2s_only,,tensor:g2s_only:128:1:spread,not_run,,0,,not_run,,0,,passed,tensor:g2s_only:128:1:spread,1,,"Ventus-only stress case; timeout is wall-clock classification, not a device cycle"
contention,tensor,g2s_only,,tensor:g2s_only:128:4:spread,not_run,,0,,not_run,,0,,passed,tensor:g2s_only:128:4:spread,1,,"Ventus-only stress case; timeout is wall-clock classification, not a device cycle"
contention,tensor,g2s_only,,tensor:g2s_only:4096:1:spread,not_run,,0,,not_run,,0,,short_timeout,tensor:g2s_only:4096:1:spread,0,,"Ventus-only stress case; timeout is wall-clock classification, not a device cycle"
contention,tensor,g2s_only,,tensor:g2s_only:4096:4:spread,not_run,,0,,not_run,,0,,short_timeout,tensor:g2s_only:4096:4:spread,0,,"Ventus-only stress case; timeout is wall-clock classification, not a device cycle"
contention,tensor,g2s_only,,tensor:g2s_only:16384:1:spread,not_run,,0,,not_run,,0,,short_timeout,tensor:g2s_only:16384:1:spread,0,,"Ventus-only stress case; timeout is wall-clock classification, not a device cycle"
contention,tensor,g2s_only,,tensor:g2s_only:16384:4:spread,not_run,,0,,not_run,,0,,short_timeout,tensor:g2s_only:16384:4:spread,0,,"Ventus-only stress case; timeout is wall-clock classification, not a device cycle"
contention,tensor,s2g_only,,tensor:s2g_only:128:1:spread,not_run,,0,,not_run,,0,,passed,tensor:s2g_only:128:1:spread,1,,"Ventus-only stress case; timeout is wall-clock classification, not a device cycle"
contention,tensor,s2g_only,,tensor:s2g_only:128:4:spread,not_run,,0,,not_run,,0,,passed,tensor:s2g_only:128:4:spread,1,,"Ventus-only stress case; timeout is wall-clock classification, not a device cycle"
contention,tensor,s2g_only,,tensor:s2g_only:4096:1:spread,not_run,,0,,not_run,,0,,passed,tensor:s2g_only:4096:1:spread,1,,"Ventus-only stress case; timeout is wall-clock classification, not a device cycle"
contention,tensor,s2g_only,,tensor:s2g_only:4096:4:spread,not_run,,0,,not_run,,0,,passed,tensor:s2g_only:4096:4:spread,1,,"Ventus-only stress case; timeout is wall-clock classification, not a device cycle"
contention,tensor,s2g_only,,tensor:s2g_only:16384:1:spread,not_run,,0,,not_run,,0,,short_timeout,tensor:s2g_only:16384:1:spread,0,,"Ventus-only stress case; timeout is wall-clock classification, not a device cycle"
contention,tensor,s2g_only,,tensor:s2g_only:16384:4:spread,not_run,,0,,not_run,,0,,short_timeout,tensor:s2g_only:16384:4:spread,0,,"Ventus-only stress case; timeout is wall-clock classification, not a device cycle"
contention,bulk,g2s_only,,bulk:g2s_only:4096:4:same_set,not_run,,0,,not_run,,0,,short_timeout,bulk:g2s_only:4096:4:same_set,0,,"Ventus-only stress case; timeout is wall-clock classification, not a device cycle"
contention,bulk,s2g_only,,bulk:s2g_only:4096:4:same_set,not_run,,0,,not_run,,0,,short_timeout,bulk:s2g_only:4096:4:same_set,0,,"Ventus-only stress case; timeout is wall-clock classification, not a device cycle"
contention,tensor,g2s_only,,tensor:g2s_only:4096:4:same_set,not_run,,0,,not_run,,0,,short_timeout,tensor:g2s_only:4096:4:same_set,0,,"Ventus-only stress case; timeout is wall-clock classification, not a device cycle"
contention,tensor,s2g_only,,tensor:s2g_only:4096:4:same_set,not_run,,0,,not_run,,0,,short_timeout,tensor:s2g_only:4096:4:same_set,0,,"Ventus-only stress case; timeout is wall-clock classification, not a device cycle"
contention,bulk,g2s_s2g,,bulk:g2s_s2g:4096:1:spread,not_run,,0,,not_run,,0,,short_timeout,bulk:g2s_s2g:4096:1:spread,0,,"Ventus-only stress case; timeout is wall-clock classification, not a device cycle"
contention,bulk,g2s_s2g,,bulk:g2s_s2g:4096:4:spread,not_run,,0,,not_run,,0,,short_timeout,bulk:g2s_s2g:4096:4:spread,0,,"Ventus-only stress case; timeout is wall-clock classification, not a device cycle"
contention,bulk,g2s_s2g,,bulk:g2s_s2g:16384:1:spread,not_run,,0,,not_run,,0,,short_timeout,bulk:g2s_s2g:16384:1:spread,0,,"Ventus-only stress case; timeout is wall-clock classification, not a device cycle"
contention,bulk,g2s_s2g,,bulk:g2s_s2g:16384:4:spread,not_run,,0,,not_run,,0,,short_timeout,bulk:g2s_s2g:16384:4:spread,0,,"Ventus-only stress case; timeout is wall-clock classification, not a device cycle"
contention,bulk,s2g_g2s,,bulk:s2g_g2s:4096:1:spread,not_run,,0,,not_run,,0,,passed,bulk:s2g_g2s:4096:1:spread,1,,"Ventus-only stress case; timeout is wall-clock classification, not a device cycle"
contention,bulk,s2g_g2s,,bulk:s2g_g2s:4096:4:spread,not_run,,0,,not_run,,0,,passed,bulk:s2g_g2s:4096:4:spread,1,,"Ventus-only stress case; timeout is wall-clock classification, not a device cycle"
contention,bulk,s2g_g2s,,bulk:s2g_g2s:16384:1:spread,not_run,,0,,not_run,,0,,short_timeout,bulk:s2g_g2s:16384:1:spread,0,,"Ventus-only stress case; timeout is wall-clock classification, not a device cycle"
contention,bulk,s2g_g2s,,bulk:s2g_g2s:16384:4:spread,not_run,,0,,not_run,,0,,short_timeout,bulk:s2g_g2s:16384:4:spread,0,,"Ventus-only stress case; timeout is wall-clock classification, not a device cycle"
contention,tensor,g2s_s2g,,tensor:g2s_s2g:4096:1:spread,not_run,,0,,not_run,,0,,passed,tensor:g2s_s2g:4096:1:spread,1,,"Ventus-only stress case; timeout is wall-clock classification, not a device cycle"
contention,tensor,g2s_s2g,,tensor:g2s_s2g:4096:4:spread,not_run,,0,,not_run,,0,,passed,tensor:g2s_s2g:4096:4:spread,1,,"Ventus-only stress case; timeout is wall-clock classification, not a device cycle"
contention,tensor,g2s_s2g,,tensor:g2s_s2g:16384:1:spread,not_run,,0,,not_run,,0,,short_timeout,tensor:g2s_s2g:16384:1:spread,0,,"Ventus-only stress case; timeout is wall-clock classification, not a device cycle"
contention,tensor,g2s_s2g,,tensor:g2s_s2g:16384:4:spread,not_run,,0,,not_run,,0,,short_timeout,tensor:g2s_s2g:16384:4:spread,0,,"Ventus-only stress case; timeout is wall-clock classification, not a device cycle"
contention,tensor,s2g_g2s,,tensor:s2g_g2s:4096:1:spread,not_run,,0,,not_run,,0,,passed,tensor:s2g_g2s:4096:1:spread,1,,"Ventus-only stress case; timeout is wall-clock classification, not a device cycle"
contention,tensor,s2g_g2s,,tensor:s2g_g2s:4096:4:spread,not_run,,0,,not_run,,0,,short_timeout,tensor:s2g_g2s:4096:4:spread,0,,"Ventus-only stress case; timeout is wall-clock classification, not a device cycle"
contention,tensor,s2g_g2s,,tensor:s2g_g2s:16384:1:spread,not_run,,0,,not_run,,0,,short_timeout,tensor:s2g_g2s:16384:1:spread,0,,"Ventus-only stress case; timeout is wall-clock classification, not a device cycle"
contention,tensor,s2g_g2s,,tensor:s2g_g2s:16384:4:spread,not_run,,0,,not_run,,0,,short_timeout,tensor:s2g_g2s:16384:4:spread,0,,"Ventus-only stress case; timeout is wall-clock classification, not a device cycle"
contention,bulk,dualwarp,,bulk:dualwarp:4096:1:spread,not_run,,0,,not_run,,0,,passed,bulk:dualwarp:4096:1:spread,1,,"Ventus-only stress case; timeout is wall-clock classification, not a device cycle"
contention,bulk,dualwarp,,bulk:dualwarp:4096:2:spread,not_run,,0,,not_run,,0,,passed,bulk:dualwarp:4096:2:spread,1,,"Ventus-only stress case; timeout is wall-clock classification, not a device cycle"
contention,bulk,dualwarp,,bulk:dualwarp:16384:1:spread,not_run,,0,,not_run,,0,,short_timeout,bulk:dualwarp:16384:1:spread,0,,"Ventus-only stress case; timeout is wall-clock classification, not a device cycle"
contention,bulk,dualwarp,,bulk:dualwarp:16384:2:spread,not_run,,0,,not_run,,0,,short_timeout,bulk:dualwarp:16384:2:spread,0,,"Ventus-only stress case; timeout is wall-clock classification, not a device cycle"
contention,tensor,dualwarp,,tensor:dualwarp:4096:1:spread,not_run,,0,,not_run,,0,,passed,tensor:dualwarp:4096:1:spread,1,,"Ventus-only stress case; timeout is wall-clock classification, not a device cycle"
contention,tensor,dualwarp,,tensor:dualwarp:4096:2:spread,not_run,,0,,not_run,,0,,passed,tensor:dualwarp:4096:2:spread,1,,"Ventus-only stress case; timeout is wall-clock classification, not a device cycle"
contention,tensor,dualwarp,,tensor:dualwarp:16384:1:spread,not_run,,0,,not_run,,0,,short_timeout,tensor:dualwarp:16384:1:spread,0,,"Ventus-only stress case; timeout is wall-clock classification, not a device cycle"
contention,tensor,dualwarp,,tensor:dualwarp:16384:2:spread,not_run,,0,,not_run,,0,,short_timeout,tensor:dualwarp:16384:2:spread,0,,"Ventus-only stress case; timeout is wall-clock classification, not a device cycle"
contention,bulk,burst,,bulk:burst:128:2:spread,not_run,,0,,not_run,,0,,passed,bulk:burst:128:2:spread,1,,"Ventus-only stress case; timeout is wall-clock classification, not a device cycle"
contention,tensor,burst,,tensor:burst:128:2:spread,not_run,,0,,not_run,,0,,passed,tensor:burst:128:2:spread,1,,"Ventus-only stress case; timeout is wall-clock classification, not a device cycle"
contention,tensor,burst,,tensor:burst:128:4:spread,not_run,,0,,not_run,,0,,passed,tensor:burst:128:4:spread,1,,"Ventus-only stress case; timeout is wall-clock classification, not a device cycle"
contention,bulk,burst,,bulk:burst:1024:2:spread,not_run,,0,,not_run,,0,,passed,bulk:burst:1024:2:spread,1,,"Ventus-only stress case; timeout is wall-clock classification, not a device cycle"
contention,tensor,burst,,tensor:burst:1024:2:spread,not_run,,0,,not_run,,0,,passed,tensor:burst:1024:2:spread,1,,"Ventus-only stress case; timeout is wall-clock classification, not a device cycle"
